Cement,Water,Admixture,Coarse_Aggregate,M_Sand,Age,Compressive_Strength,Embodied_CO2,Energy_Consumption,Resource_Consumption
360.8289099,183.5427314,22.93583384,1040.792094,754.1123566,325,132.7757009,375.6827386,2131.349635,2362.211925
292.8582849,151.7949446,17.20586854,1099.17137,686.4553578,246,154.6141842,303.9669629,1712.919902,2247.485826
444.1385059,173.8873479,28.68141431,809.0078016,601.9393073,251,154.5666219,460.5456193,2610.821749,2057.654377
405.4193518,176.6136933,6.014235466,1069.20976,748.8717666,81,330.9594287,391.8712557,2024.129171,2406.128807
248.7850818,177.9175947,3.277926309,986.7891601,685.6877966,39,345.8470645,241.6411313,1249.260032,2102.457559
473.2781553,190.6120658,25.61885901,1092.014786,820.3824902,36,476.774117,484.6239195,2701.14956,2601.906356
446.7611729,187.3521783,13.1744945,939.5028553,607.1838796,197,197.5485762,440.2594821,2340.095068,2193.97458
484.939974,192.5533565,25.40906563,1054.216379,775.4483434,158,249.7942311,494.9140471,2748.889819,2532.567119
417.7158525,203.5418283,26.79270616,818.7182206,882.4422713,204,176.1887197,433.7452679,2460.386087,2349.210879
384.0245588,206.9090017,1.873727809,900.583715,652.3227801,196,183.0668796,364.9017936,1842.275447,2145.713783
325.4729109,200.2686153,26.50394289,820.1049613,741.4948472,216,151.9125825,347.2491847,2027.932722,2113.845278
479.818545,216.8866587,13.44957166,1092.60294,627.4265975,285,171.0069772,472.0742466,2502.393436,2430.184313
459.8191669,151.2762808,15.31297467,1045.092172,787.7045737,196,209.090797,456.3873203,2446.321437,2459.205168
213.565601,163.704459,18.79777533,1055.764226,765.1595042,307,117.1178456,232.5987888,1377.955248,2216.991566
207.9100923,150.5294012,27.7914782,1081.389569,722.2096573,152,189.6346161,240.8436867,1518.167299,2189.830198
312.9390101,195.32323,0.573482833,825.5310458,756.4131064,14,416.1918348,296.7475187,1490.999688,2090.779875
443.1659992,212.8621384,14.30530405,915.6792778,868.9723975,325,137.0495401,439.0455697,2349.125858,2454.985117
496.1828388,167.0437608,20.63166127,821.3104667,658.8882907,146,234.3414684,497.0339592,2702.779091,2164.057018
245.1250673,214.8924181,21.68120873,863.2379305,606.7693535,57,285.3126387,265.1975946,1567.784658,1951.705978
378.2392146,154.2187173,20.77597295,868.8097331,858.4994654,211,166.3637921,388.1495106,2168.261262,2280.543103
314.267257,215.4105219,4.033053882,940.7321633,773.1351247,268,139.5816453,303.6704108,1565.002599,2247.578121
490.9743193,174.6135881,8.981867651,880.5686502,867.1975366,210,191.3641326,475.3705109,2469.280499,2422.335962
452.6356769,157.099458,10.76146576,830.293432,779.083567,17,471.4113283,442.004139,2322.487202,2229.8736
451.4986114,184.0110231,24.13311623,850.2473267,843.048327,286,145.4841745,461.2172711,2566.644704,2352.938405
340.6079479,167.9743597,8.362796172,844.1826691,728.902009,344,110.5397076,334.1777154,1762.251682,2090.029782
324.4458507,169.9411031,6.321148916,1091.923039,824.9579794,203,183.4708203,317.2679609,1659.498724,2417.589122
282.0221216,171.5102975,28.72344057,1027.787752,873.9124401,99,256.490194,311.2590119,1877.854843,2383.956052
216.912649,206.2118128,0.265898553,1090.32844,771.6368891,279,131.5237965,208.0734413,1051.890959,2285.355689
459.4167129,187.7412894,29.93462567,931.922146,654.2355452,209,191.3521677,477.2331894,2709.088536,2263.250319
443.8703027,171.7915389,20.30463897,883.5105445,680.6392845,129,246.6019305,448.1860191,2458.416273,2200.11631
499.915302,192.7233648,24.85407898,1039.487959,659.5933731,335,149.2178248,507.7180326,2804.750973,2416.574078
498.9910511,200.1305472,8.83858189,897.8761754,674.0571083,288,156.7890886,482.2991954,2500.29068,2279.893464
366.6295117,169.0836801,0.42945833,889.8150121,691.9246348,252,147.9311005,346.5865594,1735.819094,2117.882297
430.6962246,178.9484371,22.13608556,869.7517977,766.540136,265,151.7879883,438.7994943,2433.038315,2268.072681
483.429719,158.5320265,25.02433791,838.9036935,776.3974888,271,154.2275277,492.0662617,2728.214679,2282.287266
454.8942172,162.6804545,22.21428396,876.9389183,727.9499242,188,197.0290217,461.3692395,2545.158221,2244.677798
274.2044305,197.6782498,4.285508619,906.5959245,784.6262339,214,151.5359268,266.6735551,1384.501084,2167.390347
335.1632406,162.7006843,22.60283767,1002.198262,624.4724777,283,139.2082032,350.8963484,2003.272304,2147.137503
238.7478245,186.7614369,23.06768346,818.7694527,626.3364711,211,136.6811684,261.2021051,1563.015757,1893.682869
486.2153082,199.6332383,19.75621547,863.1520819,651.5488381,76,335.0077536,486.6101925,2642.004109,2220.305682
381.8523903,157.4813846,22.98347798,1042.707092,755.4232494,148,230.7543003,395.3111111,2228.892423,2360.447594
268.5928417,189.7118554,25.37764319,844.0765771,664.1984036,321,107.138282,292.600453,1744.568295,1991.957321
401.5102053,167.9593949,18.40812343,902.793544,684.985321,213,173.9347154,406.0314128,2229.120538,2175.656589
385.4384721,217.4048813,2.658141419,1059.397677,720.0938509,109,283.4595481,368.1662506,1869.46342,2384.993022
307.4488154,183.8481953,14.62883429,846.4775933,843.5598372,129,207.18374,312.9804495,1728.082751,2195.963276
234.0672777,206.4194785,2.32948004,824.8210507,604.1586408,10,390.049185,225.7256737,1157.66476,1871.795928
401.4719587,188.515858,12.22629093,945.3613985,794.8136461,47,382.0295591,397.117134,2118.157086,2342.389152
356.0923103,153.0388773,12.21319467,890.7258534,800.6629593,315,123.101267,354.6804777,1907.468958,2212.733195
431.6955175,194.3205963,1.980295324,969.0225093,839.5967341,96,300.2495754,410.0414219,2069.269057,2436.615653
356.0490503,216.598234,10.46461602,1041.141467,879.8258817,103,280.1814218,352.7900781,1881.334781,2504.079249
455.6544501,192.1128274,3.329942964,841.1445464,606.0413547,342,127.6000232,433.3686365,2195.930143,2098.283122
365.5720516,207.3432202,24.2470563,974.2097254,646.1351117,146,224.3343251,381.5831702,2173.387689,2217.507165
368.2813915,211.8944524,28.43064078,951.6526281,865.8513882,27,431.0409305,390.7283474,2266.987334,2426.110501
462.9960808,165.965584,2.169494258,843.2236358,737.5555687,220,176.2029317,438.7217953,2210.795264,2211.910364
321.0448599,164.8431388,28.65345622,987.1995457,769.3771917,18,440.95147,347.0724252,2052.723041,2271.118192
240.2045685,192.7686692,15.67729798,882.0921254,798.9081611,167,167.2360478,252.0709343,1438.375798,2129.650822
208.6348029,178.7719929,8.986970339,946.3502956,803.7199813,82,244.1708904,212.9394177,1171.337813,2146.464043
426.5411767,208.7902912,2.305862258,824.6816973,879.522121,72,316.8441746,405.2416168,2048.122709,2341.841148
386.0928654,213.0016186,15.01872804,937.8752172,899.0848252,310,135.3335785,387.1867277,2101.056611,2451.073254
411.2239304,174.7394966,23.83546633,891.9390404,816.0472383,254,154.8226543,423.4262533,2376.539021,2317.785172
263.8892485,166.5809391,21.21259432,1046.714363,686.1663628,162,192.5967237,282.8283989,1652.281201,2184.563508
240.9114427,204.6367861,1.506780344,817.0936181,863.9257207,327,100.8259881,231.3449655,1178.88258,2128.074348
204.3633997,169.2364225,2.187055061,925.5821825,614.7662744,38,314.5149466,198.3042529,1021.44113,1916.135334
305.1762676,207.5830023,12.08619848,937.5294272,669.3242559,201,167.8660729,307.0735094,1669.955786,2131.699152
376.9753061,179.6616778,8.858714821,1017.501823,869.2157152,200,188.9750434,369.7194779,1946.780309,2452.213237
317.6732135,196.728493,6.971529692,972.2862725,676.8574543,255,146.8413893,311.1755888,1633.959461,2170.516963
331.2424766,156.687472,8.430134967,1000.163701,666.1953179,179,189.8604244,326.0650886,1723.785144,2162.719103
471.2476083,193.6701527,24.1044823,1033.114786,641.4375879,35,466.8235609,479.8710676,2658.462467,2363.574617
304.4766401,181.6237375,27.87684161,1058.660892,857.7335273,82,294.0742622,330.9649731,1966.13673,2430.371639
354.1968467,191.0625924,12.15308084,894.162649,750.0174778,220,161.9911772,352.7475868,1896.918032,2201.592647
435.0959038,161.7609945,27.18333006,961.4068116,802.4679609,158,224.9893869,450.897101,2550.033132,2387.915001
318.9628347,201.5811621,9.644871037,1052.032424,671.7199152,4,525.7898238,316.6946286,1691.662431,2253.941207
386.6260101,210.3957954,14.29310959,1096.835339,827.4121263,167,225.6144987,387.0860985,2093.407455,2535.562381
458.7091126,165.171786,6.780869934,1066.855793,828.0016635,204,206.5715524,442.7272405,2284.899578,2525.519225
484.8561871,156.7000189,19.21428127,911.4401788,693.7794075,194,202.2874339,484.8023354,2627.804958,2265.990074
244.1220443,151.654701,29.36943346,858.5499552,723.2047899,235,129.2240841,275.9985917,1707.274791,2006.900924
477.9762875,194.938005,18.10479288,946.8177612,662.9070832,206,198.9913275,476.8272096,2576.266956,2300.74393
347.6348879,192.4965825,10.73442252,1022.492436,892.968307,150,221.3165035,345.3164852,1847.203923,2466.326636
277.4733165,188.2688189,19.43452338,947.7707212,793.6807731,159,188.2228741,292.6180676,1681.16402,2226.628153
337.7407269,166.2362967,3.687620354,944.954259,880.3631642,279,136.9903937,325.2040971,1668.615393,2332.982067
494.0097726,177.3634197,26.65977241,1051.469126,691.0156631,304,159.8975982,505.0421276,2811.901948,2440.517754
347.7854282,191.6133435,15.09251852,908.4211337,834.5672739,166,195.0246766,351.4203678,1923.926609,2297.479698
298.6254831,184.7736801,13.48049226,1057.938402,829.7575932,311,129.6441659,303.8706612,1672.323501,2384.575651
390.0202563,219.1449864,17.57594365,922.0414403,807.4966956,68,329.5088012,394.429742,2164.155039,2356.279322
272.0436856,159.5507827,18.74351588,898.4699317,889.6916926,88,246.6703041,286.5210747,1643.701683,2238.499608
222.7589984,198.6601188,2.153274187,936.1969734,718.0666008,217,143.2614672,215.6164329,1107.967507,2077.835966
238.6639166,178.3023138,20.47851664,1028.734088,639.2151971,1,481.6387259,258.1042446,1521.244412,2105.394032
238.4137517,179.973973,7.257950409,837.8006084,801.5126578,135,182.9873747,237.6019372,1273.039482,2064.958941
245.5708081,200.2318436,21.41857898,858.9257648,818.7929401,185,155.7879488,265.6220553,1569.014219,2144.939936
241.6481518,198.4705306,24.67604383,1085.433448,772.518172,351,112.8778779,267.6733112,1617.094029,2322.746346
392.2624234,219.3879196,24.11875523,852.6474882,662.0453679,140,222.4263944,405.7607449,2290.521391,2150.461954
254.5640253,158.9876003,16.57502902,970.3181954,751.3367825,106,230.4867196,267.0228309,1522.563773,2151.781632
303.700185,157.2876755,15.60509677,973.79434,693.656921,133,216.7535164,311.1627659,1729.588548,2144.044218
469.036523,200.7037172,4.28627884,946.8873386,728.2399585,108,291.064685,447.9175546,2280.839102,2349.153816
342.1884921,190.4870842,23.26038451,993.4235746,793.5655728,178,194.3433688,358.7247973,2051.010631,2342.925108
400.2673216,169.1912467,8.142281413,868.9480177,823.5644228,298,134.2401843,389.6187903,2035.247571,2270.11329
251.6959614,155.5593558,14.90086268,965.7986803,669.6674073,358,102.8655041,261.6621795,1476.612487,2057.622267
257.6867056,155.9960775,8.528222788,911.6519766,721.5976082,359,99.97394787,257.5619728,1385.692459,2055.460591
212.2605849,212.5933612,4.01485089,998.5001779,680.7484713,146,190.7415992,208.8226366,1095.306373,2108.117446
250.6805189,163.4307127,18.88673091,842.367063,659.5894842,74,249.919676,266.1843123,1541.814864,1934.95451
283.5771017,172.6360093,1.629961045,971.2632251,835.016166,108,238.4475636,271.7612586,1381.310347,2264.122463
253.1031453,165.8659482,22.45935702,855.5811066,872.7758083,122,198.4623608,274.2760099,1623.724852,2169.785365
226.6107601,174.8497414,9.527603858,883.5929189,711.0696557,17,372.2546153,230.0308936,1260.273597,2005.65068
236.1907613,154.859669,0.00404079,865.6129401,825.3836773,196,146.0709698,224.8076603,1129.802617,2082.051089
338.2336304,186.3341854,15.33387418,854.851334,869.0985868,327,116.1348295,342.7529569,1883.510555,2263.851611
261.9001155,154.7328795,1.405557256,1047.713285,853.8372632,318,120.1747256,251.6049176,1280.025149,2319.589101
309.2809583,206.0249555,8.285086735,885.7122703,654.8440166,297,123.9478571,304.9526634,1616.664886,2064.147287
351.0251813,166.3598457,21.20929462,1078.137135,886.8875645,252,160.8715209,364.3869561,2058.001449,2503.619021
407.1184486,187.800834,1.880688649,1090.977958,713.0029321,119,278.0961593,387.268668,1955.466005,2400.780861
211.793642,211.6055361,25.18015477,971.378141,701.7721984,162,175.4014225,240.0696972,1484.318432,2121.729672
439.8231197,195.5614158,0.11459768,842.9003368,618.7293982,198,186.5337336,413.8555702,2063.945813,2097.128868
388.3701168,187.3070451,7.404716076,912.364473,745.8520962,45,375.0500588,377.4699063,1966.714296,2241.298447
224.5277096,172.7033627,22.22712168,1039.319679,632.7040847,314,115.9279821,247.60868,1488.726404,2091.481958
462.0735872,173.3101339,9.488104492,910.2172186,674.5619463,179,209.4971109,448.9852477,2342.732741,2229.650991
476.2617202,196.8640869,3.056771642,826.1051655,695.0827865,44,397.7837226,452.2425163,2287.023319,2197.370531
218.323388,219.5897553,10.80701756,967.0354733,842.647897,271,125.1973787,224.8486328,1251.17938,2258.403531
283.0632944,196.3287433,8.111798592,1053.536255,862.6465951,78,294.8084337,281.3952657,1502.000092,2403.686687
441.8603839,189.0448392,25.28135706,1038.777916,690.7398952,326,143.9658463,454.4265931,2546.186231,2385.704392
424.4779071,201.1455357,9.400437528,852.536942,857.6094364,178,197.9161554,414.0307057,2170.240492,2345.170259
255.3563058,182.5643929,23.66797415,1001.829384,857.1692812,357,107.0223367,278.7414946,1660.607618,2320.587338
262.804797,154.209964,26.75616434,866.151279,829.3952851,3,434.012084,289.6969454,1747.2346,2139.317489
311.1416308,189.3607771,13.01452259,865.4622604,644.0085342,214,153.9952503,313.6712388,1711.811012,2022.987725
345.3568956,217.0337699,27.29829432,1062.221532,807.0968541,342,128.489239,368.0358409,2142.753916,2459.007346
385.4764315,162.271206,11.31954162,874.9006858,883.5072194,74,302.0944418,380.7714651,2027.331626,2317.475084
310.6740919,198.3003424,28.92235249,878.974204,804.7621436,51,323.3845478,337.4755154,2007.620314,2221.633134
338.7604148,164.0653582,2.678685736,800.1960172,699.4850547,67,285.0264619,323.6977817,1646.669503,2005.185531
424.2412814,187.5079379,20.610578,1061.20071,750.1737952,332,141.0592687,431.2429108,2380.582624,2443.734303
211.0049609,156.7673515,14.81442121,1037.778444,793.717513,93,242.7716368,224.2261477,1292.481153,2214.082691
275.7310833,181.5259655,11.62946416,988.1986805,753.1711226,176,180.2978167,279.3695459,1529.125083,2210.256316
414.0048758,202.931433,18.98135636,1025.079729,635.9858825,145,243.0873727,418.909446,2300.064288,2296.983277
468.5620513,174.3300067,21.11571275,845.6145702,693.6192134,7,531.4316052,472.2408395,2586.138593,2203.241554
353.5032326,196.5438207,0.13089809,937.4970784,840.7188092,269,144.350483,334.4250882,1674.458492,2328.393839
359.6340456,205.6814973,5.008592662,905.3658162,858.4254138,322,125.1838962,347.3520018,1792.333464,2334.115366
232.1516034,214.9024474,21.39138152,828.1329579,641.1900098,4,413.1170863,252.6259558,1502.380235,1937.7684
334.22371,166.4249457,19.99156241,945.8391456,885.7160257,138,217.0467986,346.4034676,1954.19459,2352.195389
359.7851799,177.9521141,28.98142515,1076.221895,698.6467854,231,173.0752351,383.8101266,2238.317546,2341.5874
272.7411511,160.6691209,22.83113371,812.0177357,798.6941216,88,233.1075951,292.7735641,1718.123029,2066.953263
280.7729693,219.4738452,28.52318123,887.438274,825.5475438,17,407.8323707,309.1483762,1863.46598,2241.755814
313.1852489,214.8900678,21.07621505,862.2622809,843.5838704,52,321.3908134,328.055799,1874.37612,2254.997683
206.0213593,187.7969991,8.941566259,871.4439961,883.7249107,134,180.4095453,210.3029988,1157.874032,2157.928831
296.6237497,208.9423306,3.160947668,1072.530366,693.8758644,211,174.0719544,286.3211704,1470.04492,2275.133258
263.4344021,186.4670584,23.4547159,940.4207163,857.5519364,325,112.0723605,285.690148,1692.006489,2271.328829
298.2492057,193.6509982,19.32447664,939.8898239,639.506071,219,156.3261587,311.4357779,1771.404235,2090.620575
235.9286395,156.2387102,1.445580372,1028.172693,811.5122719,205,157.7653949,227.3489684,1159.871599,2233.297895
467.1581842,202.8689294,10.80151398,846.3476612,822.5933189,211,184.64081,455.7305334,2391.612297,2349.769608
378.0777361,158.9399439,28.70399446,946.1796062,803.3169724,277,143.5154675,400.0914266,2315.427911,2315.218253
403.7306957,207.8247341,15.01203437,928.9955642,675.6944208,24,453.0253482,403.0965346,2177.306715,2231.257449
436.7513716,204.7419661,12.98187408,979.0732072,861.9129441,4,573.1462352,431.3326538,2296.855145,2495.461363
349.5326597,199.6121288,13.73098815,1099.867311,650.657539,152,229.7284387,351.4025625,1908.880746,2313.400627
226.0760864,152.5312266,6.26648172,1030.834668,616.0904375,259,132.3367614,225.0365087,1199.889414,2031.7989
361.1319625,171.2189849,11.06121513,919.3597109,815.2394972,324,124.0985441,357.7867095,1910.581184,2278.011371
376.0523354,168.4178799,11.09439768,1048.265916,742.6427146,357,125.4354556,372.0823011,1982.230021,2346.473243
423.6318423,175.2095485,1.570650606,851.212509,854.729406,168,203.1739684,401.48294,2021.270522,2306.353956
329.4978639,156.1349923,23.02702886,809.1391059,715.0191423,176,170.4768468,345.6713784,1981.045439,2032.818133
238.2740908,215.5870476,12.49513296,861.3345117,650.4835766,310,108.2579173,245.1270265,1367.14842,1978.17436
285.1327717,188.7661568,24.6653966,902.1234668,850.9326577,291,122.3111674,307.519685,1812.946775,2251.62045
308.9246889,171.3867017,25.51044003,953.1742272,764.6728895,56,323.2749358,330.9419408,1937.742328,2223.668947
393.7751724,177.7887062,6.359821641,984.5387422,656.7587377,108,272.5319597,381.037873,1972.582774,2219.22118
371.2334914,181.3041778,19.72060447,1073.181715,816.1151996,296,146.4569229,380.7892718,2121.929519,2461.555188
306.8290178,192.0416033,14.16845412,952.9562029,753.3340915,324,119.7368324,311.960569,1718.145459,2219.32937
495.9545746,186.0975599,26.40470214,950.3826934,781.2938947,302,153.8773208,506.2461457,2814.945879,2440.133425
381.7324458,214.3574381,6.472220375,815.0729029,738.2695015,334,118.919174,369.4992073,1915.994692,2155.904509
271.1680375,184.7874438,20.33439601,810.4734658,848.6126951,141,183.31271,287.6639457,1665.769694,2135.376038
230.5347418,219.451061,18.23256367,965.3479886,848.8688147,155,184.6681669,247.3491752,1444.797311,2282.43517
245.8577418,209.599747,8.859044327,931.453584,812.8166465,262,129.3999219,247.3296339,1340.085871,2208.586764
273.7873185,164.595736,4.09802711,1051.754118,631.6204132,273,137.4029149,266.2724233,1380.243177,2125.855613
248.204412,215.141665,19.54919281,848.2038754,851.6561586,232,134.1670732,265.2930485,1546.95531,2182.755304
255.9701072,158.1456479,22.15792374,807.4914986,801.3038942,241,125.0295447,276.1532882,1628.425634,2045.069072
285.5285506,207.2214796,9.468820313,934.7116304,809.1072498,355,108.2860383,285.1432879,1533.86411,2246.037731
252.0120786,176.6436305,19.34497812,871.243567,708.8948521,337,102.2750102,268.326793,1558.336079,2028.139106
469.0296274,211.4582024,11.85392723,814.884312,863.7838668,258,158.5424621,459.0078409,2419.613437,2371.009936
224.0701237,210.7639683,21.3962065,1017.379486,817.6114801,249,137.7475368,246.2264185,1474.479823,2291.221265
357.3534169,206.414778,5.976458247,833.4779,633.77714,77,285.5590694,345.9461139,1793.102149,2036.999693
323.1190481,205.3021305,26.70645008,982.49585,722.3334103,180,188.6947455,345.9761005,2025.365002,2259.956889
494.7135851,171.3275397,8.622287894,884.3149251,865.9141086,66,359.0102543,478.3204194,2479.899185,2424.892446
233.6116707,155.6643498,11.03357963,852.0488151,614.1590105,308,104.5006956,238.4768693,1317.357875,1866.517426
319.3566797,178.2086125,1.742758562,913.9254569,888.4249859,348,111.9076405,305.0840435,1547.359067,2301.658494
490.84113,162.146716,3.34536637,1040.433733,803.7487705,171,235.7553036,467.3019623,2367.857197,2500.515716
459.6521378,198.6465762,15.47585708,917.6280731,789.4127933,22,483.6354319,455.9793409,2445.013521,2380.815437
445.1216213,174.2269809,8.027780302,1025.230895,681.1677769,107,294.2445644,431.5028828,2241.324811,2333.775054
277.3708481,218.2927141,25.06440677,837.645889,674.6375366,323,108.7757915,300.2950161,1779.311018,2033.011395
251.2662762,194.8680454,0.44080166,1031.831426,882.6174658,227,152.6791323,240.2703736,1213.561334,2361.024015
400.592966,207.5736395,11.37282146,871.0799975,689.4817363,216,171.7170461,394.5154887,2094.084743,2180.101161
478.8127967,159.2767271,10.1203664,1003.217939,832.651589,69,366.6286313,466.1864809,2437.311597,2484.079418
367.0288679,210.3410138,0.579828928,969.7344665,717.9365395,84,300.6396043,347.5634697,1743.562097,2265.620717
371.4838068,214.5930033,3.73105197,1078.743415,641.7762212,103,290.2686486,356.717963,1824.120765,2310.327499
283.9937281,184.0943343,12.40928025,916.1967554,603.2145893,39,346.3695441,287.6361226,1576.4135,1999.908687
430.84788,192.4377056,14.78593753,819.8495567,763.2772011,13,479.833486,427.7118748,2296.263311,2221.198281
256.1131246,203.5366861,12.12869242,805.7466457,892.7336456,297,109.6959121,261.4274057,1445.545938,2170.258794
297.1037709,162.2387039,15.92813035,1048.057568,710.7408581,313,126.9566265,305.8448622,1707.815495,2234.069032
327.6309316,185.1796254,17.85395025,957.4206913,707.1577002,181,185.0348733,336.7587258,1881.192038,2195.242899
352.2831136,177.9064119,0.297714634,1032.573216,703.2274854,268,151.2794102,333.6421967,1671.941322,2266.287941
272.7229197,160.2461795,13.92285478,870.32768,756.1631512,13,403.6151761,279.5422838,1554.132569,2073.382785
234.4510474,175.7274096,28.90497723,903.5251237,732.199465,120,202.4674539,266.5105848,1655.845277,2074.808023
383.1860127,154.7720617,15.5709684,809.0311617,863.974388,353,110.9926755,384.7144723,2093.042857,2226.534592
286.589166,151.8068335,20.32626802,1088.447697,751.6562375,57,336.1992752,302.904791,1742.791712,2298.826202
374.3714664,159.4616402,9.355915738,1000.360372,752.3273515,40,397.2539455,367.7373259,1941.047853,2295.876746
246.3088146,217.4180578,23.21974134,1079.961526,641.5114784,336,117.9120117,269.5431623,1608.901928,2208.419618
344.3420306,188.4670675,23.18764446,879.6489222,894.8218623,128,222.383301,360.3654879,2058.173003,2330.467527
359.7768298,217.6075513,15.63888143,983.4390834,674.9918673,173,202.7975784,363.3780354,1988.383771,2251.454213
215.547061,180.2748515,29.2804147,1003.54999,622.0092202,35,344.4327284,249.6736622,1576.652211,2050.661538
300.9812835,171.8271293,3.766506443,895.2649101,798.9438747,259,134.636586,290.7756661,1497.890234,2170.783704
240.3244031,185.4299304,0.508429947,1054.432771,778.609911,5,473.890512,230.0763767,1163.030539,2259.305445
219.0124911,180.7658182,23.10474635,1084.148439,724.5436962,218,154.6069034,244.1605706,1482.814423,2231.575191
496.9880697,157.3965279,24.21466612,1065.456535,726.6576702,11,583.8724096,504.2675248,2781.400276,2470.713469
296.7061535,194.857842,3.606216874,1021.720093,835.5191763,327,122.5599479,287.1429384,1479.899594,2352.409481
442.9623338,165.1226728,7.967484989,883.2394039,658.713792,117,259.6199916,428.7896076,2225.522279,2158.005687
276.3921964,193.3711568,0.526570901,884.4848126,846.0759957,184,165.4326283,263.1033645,1325.568585,2200.850732
404.4508167,195.5140765,8.799258323,1089.008096,794.6241342,362,131.6094743,395.3225305,2072.800332,2492.396382
428.068358,160.6417397,23.19425622,803.0853488,725.6909321,116,244.7848401,437.5908088,2437.617774,2140.680635
378.6916222,154.2944739,15.53881583,1014.814992,737.408585,162,214.405124,381.0563684,2075.413649,2300.748489
341.4728566,204.653311,10.4428678,1011.873849,676.9941622,67,328.6553218,338.6764727,1808.88756,2245.437046
323.5522742,182.1860297,11.15217885,986.8068623,825.6342998,200,175.3510067,323.2668166,1741.683592,2329.331645
304.66048,154.0714657,0.040608771,1097.032654,753.8624227,31,414.2888144,289.3218293,1450.948055,2309.667631
478.8587433,219.6406422,8.994015827,893.5638307,696.2563628,75,342.2073273,463.8403512,2410.969757,2297.313595
449.1858223,154.0446393,19.39376225,901.9915591,778.8150347,237,169.1240952,452.0298634,2468.445655,2303.430818
489.5080732,198.652466,29.22583331,823.6818209,898.7203356,327,135.6155953,504.2131565,2836.093177,2439.788529
237.289167,218.8575248,25.41182481,932.839441,730.5786839,66,279.95557,264.0329492,1605.339972,2144.976641
419.2602426,166.7426073,0.707848939,878.3145579,876.2074202,70,322.5668482,396.2728206,1986.399619,2341.232677
481.502137,159.9574558,26.95681814,903.0160107,703.505052,297,148.7278931,493.2832803,2755.571335,2274.937474
254.3699198,158.4969458,23.4959524,1050.371537,616.4198121,20,415.2150038,277.2739792,1649.408778,2103.154167
219.9488802,171.2292603,23.41128371,1080.645354,661.2726319,226,150.0730743,245.3487567,1491.374557,2156.50741
422.3361948,157.0732068,13.73987277,855.7199216,725.608543,199,180.8847295,418.2879817,2237.903277,2174.477739
372.341934,198.4512939,11.94015879,911.7526795,665.8904786,39,385.6289317,369.2067187,1975.32848,2160.376545
452.548633,154.3604259,9.087471865,1078.589169,600.0681115,145,255.3157722,440.0468015,2294.972781,2294.653811
241.931713,185.659549,1.970845769,818.5425382,874.5004613,45,295.0035564,233.0130647,1192.32111,2122.605107
438.5801936,219.7687798,6.847060905,827.7081584,853.1638234,326,130.2985837,423.2112854,2187.132882,2346.068016
260.488196,206.9779189,7.398109049,848.8372968,822.6876694,91,236.6333953,258.433306,1378.064481,2146.38919
249.0967829,193.0653607,14.52231209,978.5638502,650.3443787,238,142.2823022,258.6970334,1457.837105,2085.592685
249.2797394,171.4377535,22.4233322,845.1416813,636.1090729,70,256.6333718,270.1522283,1600.452067,1924.391579
444.3724161,193.6727085,14.21429485,1090.422914,620.2814248,166,237.5090793,440.2287783,2353.164248,2362.963759
399.5591662,186.8929025,1.735333483,934.0143582,817.2087566,130,242.2746178,379.6008783,1915.374904,2339.410517
356.9196274,179.8258369,28.73369403,950.4553881,878.6423882,214,170.0053744,380.6308661,2220.389264,2394.576935
307.6491452,159.1497264,28.28172957,873.9975847,729.1607463,340,108.4555958,333.5224412,1979.996956,2098.238932
463.1601622,212.0622951,23.55568629,941.2880757,635.7422016,89,318.263066,471.1515295,2608.330741,2275.808421
317.7335322,181.4849254,29.73983705,998.5740898,753.7178462,335,120.6947907,345.6399696,2057.700238,2281.250231
444.9798318,163.6235758,16.33446998,1025.353141,704.6495722,252,172.3016571,443.876385,2394.766625,2354.940591
331.7404726,175.7431546,28.88305051,1026.160425,712.4474773,349,120.4001981,357.4079005,2106.255086,2274.97458
313.0833288,178.9890827,2.268151219,973.3673338,786.3991872,72,299.7352363,300.0717882,1527.968059,2254.107084
338.8039357,207.9276527,10.97042245,1071.307932,815.615434,165,213.4761323,337.501342,1810.942104,2444.625377
290.4133622,201.3530066,6.76143804,1045.222354,633.1810797,49,354.1927873,285.7141061,1506.015127,2176.931241
424.2828141,203.8513426,5.874992524,1027.114434,610.6770692,52,396.8293011,408.766088,2104.434537,2271.800653
350.816117,150.7721885,4.224088467,816.6816565,898.2990908,289,124.7911055,337.6886008,1735.120067,2220.793141
269.6638085,179.1307799,18.67240925,802.0633887,669.8185047,278,115.6904331,283.3796725,1624.247016,1939.348891
469.872372,183.6940906,23.43965567,863.7341832,616.1491575,114,269.4441652,476.8647633,2634.20002,2156.889459
315.1673664,151.3434594,17.34895198,999.0570782,656.9625987,239,152.866899,324.4695009,1814.593179,2139.879455
363.0658583,168.1869246,4.408881288,923.3592467,611.6873539,133,226.7228454,349.2150193,1792.442711,2070.708265
471.9416333,203.2202876,24.3337131,920.7218778,717.5432684,274,160.1093356,480.5649067,2664.093829,2337.76078
387.2713988,159.5976794,19.07864121,1065.376066,840.7205353,166,219.1508508,394.7552276,2183.976978,2472.044321
235.0694122,187.4717092,11.64497118,1068.668854,702.3733349,293,126.8586252,241.7989266,1343.796154,2205.228282
481.9496371,165.064131,20.22390887,1072.752579,733.2550221,243,187.4627367,484.339559,2638.783643,2473.245278
